OrderDetailsID,OrderID,PizzaID,PizzaType,Quantity
42990,18897,19,big_meat_s,1
42991,18897,37,pepperoni_s,1
42992,18897,16,thai_ckn_s,1
42993,18897,96,veggie_veg_l,1
42994,18898,6,cali_ckn_l,1
42995,18899,45,brie_carre_s,1
42996,18899,86,mexicana_m,1
42997,18900,19,big_meat_s,1
42998,18900,89,spin_pesto_m,1
42999,18901,2,bbq_ckn_m,1
43000,18901,19,big_meat_s,1
43001,18901,87,mexicana_l,1
43002,18901,92,spinach_fet_m,1
43003,18902,64,spicy_ital_s,1
43004,18903,5,cali_ckn_m,1
43005,18903,4,cali_ckn_s,1
43006,18903,12,ckn_pesto_l,1
43007,18903,23,classic_dlx_m,1
43008,18903,22,classic_dlx_s,1
43009,18903,84,mediterraneo_l,1
43010,18903,31,napolitana_s,1
43011,18903,35,pep_msh_pep_m,1
43012,18903,39,pepperoni_l,2
43013,18903,16,thai_ckn_s,1
43014,18904,65,spicy_ital_m,1
43015,18905,39,pepperoni_l,1
43016,18906,59,sicilian_m,1
43017,18906,92,spinach_fet_m,1
43018,18907,45,brie_carre_s,1
43019,18907,12,ckn_pesto_l,1
43020,18907,23,classic_dlx_m,1
43021,18908,93,spinach_fet_l,1
43022,18909,30,ital_cpcllo_l,1
43023,18909,41,the_greek_m,1
43024,18910,29,ital_cpcllo_m,1
43025,18910,80,ital_veggie_m,1
43026,18911,53,peppr_salami_m,1
43027,18912,25,hawaiian_s,1
43028,18912,42,the_greek_l,1
43029,18913,11,ckn_pesto_m,1
43030,18913,72,five_cheese_l,1
43031,18914,90,spin_pesto_l,1
43032,18915,26,hawaiian_m,1
43033,18916,5,cali_ckn_m,1
43034,18917,75,four_cheese_l,1
43035,18917,39,pepperoni_l,1
43036,18917,91,spinach_fet_s,1
43037,18917,67,spinach_supr_s,1
43038,18918,2,bbq_ckn_m,1
43039,18918,13,southw_ckn_s,1
43040,18919,25,hawaiian_s,1
43041,18919,44,the_greek_xxl,1
43042,18920,45,brie_carre_s,1
43043,18920,15,southw_ckn_l,1
43044,18921,75,four_cheese_l,1
43045,18921,94,veggie_veg_s,1
43046,18922,50,ital_supr_m,1
43047,18922,80,ital_veggie_m,1
43048,18922,54,peppr_salami_l,1
43049,18923,28,ital_cpcllo_s,1
43050,18923,79,ital_veggie_s,1
43051,18923,17,thai_ckn_m,1
43052,18924,27,hawaiian_l,1
43053,18924,14,southw_ckn_m,1
43054,18924,18,thai_ckn_l,1
43055,18925,11,ckn_pesto_m,1
43056,18925,52,peppr_salami_s,1
43057,18926,3,bbq_ckn_l,1
43058,18926,64,spicy_ital_s,1
43059,18926,43,the_greek_xl,1
43060,18927,74,four_cheese_m,1
43061,18927,15,southw_ckn_l,1
43062,18927,18,thai_ckn_l,1
43063,18927,94,veggie_veg_s,1
43064,18928,87,mexicana_l,1
43065,18928,38,pepperoni_m,1
43066,18929,51,ital_supr_l,1
43067,18929,84,mediterraneo_l,1
43068,18929,88,spin_pesto_s,1
43069,18930,75,four_cheese_l,1
43070,18931,72,five_cheese_l,1
43071,18931,75,four_cheese_l,1
43072,18931,18,thai_ckn_l,1
43073,18931,17,thai_ckn_m,1
43074,18932,51,ital_supr_l,1
43075,18932,87,mexicana_l,1
43076,18932,63,soppressata_l,1
43077,18933,23,classic_dlx_m,1
43078,18934,22,classic_dlx_s,1
43079,18934,32,napolitana_m,1
43080,18934,94,veggie_veg_s,1
43081,18935,75,four_cheese_l,1
43082,18935,74,four_cheese_m,1
43083,18935,63,soppressata_l,1
43084,18936,47,calabrese_m,1
43085,18936,91,spinach_fet_s,1
43086,18937,52,peppr_salami_s,1
43087,18938,3,bbq_ckn_l,1
43088,18938,19,big_meat_s,1
43089,18938,40,the_greek_s,1
43090,18939,38,pepperoni_m,1
43091,18939,88,spin_pesto_s,1
43092,18940,75,four_cheese_l,1
43093,18941,2,bbq_ckn_m,1
43094,18941,47,calabrese_m,1
43095,18941,23,classic_dlx_m,1
43096,18941,95,veggie_veg_m,1
43097,18942,19,big_meat_s,1
43098,18942,36,pep_msh_pep_l,1
43099,18943,5,cali_ckn_m,1
43100,18943,50,ital_supr_m,1
43101,18944,23,classic_dlx_m,1
43102,18945,22,classic_dlx_s,1
43103,18945,32,napolitana_m,1
43104,18945,57,prsc_argla_l,1
43105,18945,41,the_greek_m,1
43106,18946,51,ital_supr_l,1
43107,18947,95,veggie_veg_m,1
43108,18948,72,five_cheese_l,1
43109,18948,52,peppr_salami_s,1
43110,18949,10,ckn_pesto_s,1
43111,18949,66,spicy_ital_l,1
43112,18950,72,five_cheese_l,1
43113,18951,41,the_greek_m,1
43114,18952,94,veggie_veg_s,1
43115,18953,18,thai_ckn_l,1
43116,18954,45,brie_carre_s,1
43117,18954,81,ital_veggie_l,1
43118,18955,72,five_cheese_l,1
43119,18956,3,bbq_ckn_l,1
43120,18956,76,green_garden_s,1
43121,18956,39,pepperoni_l,1
43122,18956,38,pepperoni_m,1
43123,18956,18,thai_ckn_l,1
43124,18956,94,veggie_veg_s,1
43125,18957,10,ckn_pesto_s,1
43126,18957,23,classic_dlx_m,1
43127,18957,30,ital_cpcllo_l,1
43128,18957,80,ital_veggie_m,1
43129,18957,87,mexicana_l,1
43130,18957,32,napolitana_m,1
43131,18957,59,sicilian_m,1
43132,18957,89,spin_pesto_m,1
43133,18957,17,thai_ckn_m,2
43134,18958,25,hawaiian_s,1
43135,18959,23,classic_dlx_m,1
43136,18959,76,green_garden_s,1
43137,18959,64,spicy_ital_s,1
43138,18960,34,pep_msh_pep_s,1
43139,18960,91,spinach_fet_s,1
43140,18961,47,calabrese_m,1
43141,18961,10,ckn_pesto_s,1
43142,18962,47,calabrese_m,1
43143,18962,64,spicy_ital_s,1
43144,18962,18,thai_ckn_l,1
43145,18962,95,veggie_veg_m,1
43146,18963,50,ital_supr_m,1
43147,18963,79,ital_veggie_s,1
43148,18964,36,pep_msh_pep_l,1
43149,18965,48,calabrese_l,1
43150,18965,33,napolitana_l,1
43151,18966,15,southw_ckn_l,1
43152,18967,66,spicy_ital_l,1
43153,18968,30,ital_cpcllo_l,1
43154,18968,86,mexicana_m,1
43155,18969,27,hawaiian_l,1
43156,18970,51,ital_supr_l,1
43157,18970,87,mexicana_l,1
43158,18971,19,big_meat_s,1
43159,18971,86,mexicana_m,1
43160,18972,3,bbq_ckn_l,1
43161,18973,55,prsc_argla_s,1
43162,18974,29,ital_cpcllo_m,1
43163,18975,76,green_garden_s,1
43164,18975,92,spinach_fet_m,1
43165,18976,83,mediterraneo_m,1
43166,18976,13,southw_ckn_s,1
43167,18977,19,big_meat_s,1
43168,18978,1,bbq_ckn_s,1
43169,18978,76,green_garden_s,1
43170,18979,50,ital_supr_m,1
43171,18979,57,prsc_argla_l,1
43172,18979,91,spinach_fet_s,1
43173,18980,88,spin_pesto_s,1
43174,18980,69,spinach_supr_l,1
43175,18980,68,spinach_supr_m,1
43176,18981,2,bbq_ckn_m,1
43177,18981,25,hawaiian_s,1
43178,18981,86,mexicana_m,1
43179,18981,15,southw_ckn_l,1
43180,18982,1,bbq_ckn_s,1
43181,18982,52,peppr_salami_s,1
43182,18982,55,prsc_argla_s,1
43183,18983,28,ital_cpcllo_s,1
43184,18983,86,mexicana_m,1
43185,18983,58,sicilian_s,1
43186,18984,26,hawaiian_m,1
43187,18984,25,hawaiian_s,1
43188,18984,87,mexicana_l,1
43189,18985,66,spicy_ital_l,1
43190,18986,47,calabrese_m,1
43191,18986,64,spicy_ital_s,1
43192,18986,88,spin_pesto_s,1
43193,18987,10,ckn_pesto_s,1
43194,18987,15,southw_ckn_l,1
43195,18987,88,spin_pesto_s,1
43196,18988,25,hawaiian_s,1
43197,18988,54,peppr_salami_l,1
43198,18988,57,prsc_argla_l,1
43199,18988,66,spicy_ital_l,1
43200,18989,51,ital_supr_l,1
43201,18989,38,pepperoni_m,1
43202,18990,57,prsc_argla_l,1
43203,18991,72,five_cheese_l,1
43204,18991,43,the_greek_xl,1
43205,18992,19,big_meat_s,1
43206,18992,94,veggie_veg_s,1
43207,18993,75,four_cheese_l,1
43208,18993,82,mediterraneo_s,1
43209,18993,37,pepperoni_s,1
43210,18993,93,spinach_fet_l,1
43211,18994,2,bbq_ckn_m,1
43212,18994,95,veggie_veg_m,1
43213,18995,4,cali_ckn_s,1
43214,18995,30,ital_cpcllo_l,1
43215,18995,54,peppr_salami_l,1
43216,18995,18,thai_ckn_l,1
43217,18996,63,soppressata_l,1
43218,18996,66,spicy_ital_l,1
43219,18996,92,spinach_fet_m,1
43220,18997,27,hawaiian_l,1
43221,18997,65,spicy_ital_m,1
43222,18998,19,big_meat_s,1
43223,18998,34,pep_msh_pep_s,1
43224,18999,77,green_garden_m,1
43225,19000,68,spinach_supr_m,1
43226,19000,43,the_greek_xl,1
43227,19001,85,mexicana_s,1
43228,19001,31,napolitana_s,1
43229,19002,6,cali_ckn_l,1
43230,19002,23,classic_dlx_m,1
43231,19002,18,thai_ckn_l,1
43232,19003,60,sicilian_l,1
43233,19003,88,spin_pesto_s,1
43234,19004,83,mediterraneo_m,1
43235,19004,41,the_greek_m,1
43236,19005,5,cali_ckn_m,1
43237,19005,25,hawaiian_s,1
43238,19005,40,the_greek_s,1
43239,19005,94,veggie_veg_s,1
43240,19006,22,classic_dlx_s,1
43241,19007,63,soppressata_l,1
43242,19008,8,ckn_alfredo_m,1
43243,19008,94,veggie_veg_s,1
43244,19009,22,classic_dlx_s,1
43245,19009,72,five_cheese_l,1
43246,19009,64,spicy_ital_s,1
43247,19010,76,green_garden_s,1
43248,19010,60,sicilian_l,1
43249,19010,66,spicy_ital_l,1
43250,19011,17,thai_ckn_m,1
43251,19012,23,classic_dlx_m,1
43252,19012,32,napolitana_m,1
43253,19012,58,sicilian_s,1
43254,19013,50,ital_supr_m,1
43255,19013,66,spicy_ital_l,1
43256,19014,3,bbq_ckn_l,1
43257,19014,10,ckn_pesto_s,1
43258,19015,72,five_cheese_l,1
43259,19015,93,spinach_fet_l,1
43260,19016,95,veggie_veg_m,1
43261,19017,38,pepperoni_m,1
43262,19018,85,mexicana_s,1
43263,19019,45,brie_carre_s,1
43264,19019,50,ital_supr_m,1
43265,19020,23,classic_dlx_m,1
43266,19021,23,classic_dlx_m,1
43267,19021,34,pep_msh_pep_s,1
43268,19021,39,pepperoni_l,1
43269,19021,13,southw_ckn_s,1
43270,19021,64,spicy_ital_s,1
43271,19022,69,spinach_supr_l,1
43272,19023,60,sicilian_l,1
43273,19024,94,veggie_veg_s,1
43274,19025,47,calabrese_m,1
43275,19025,57,prsc_argla_l,1
43276,19025,18,thai_ckn_l,1
43277,19026,25,hawaiian_s,1
43278,19026,58,sicilian_s,1
43279,19026,89,spin_pesto_m,1
43280,19026,94,veggie_veg_s,1
43281,19027,19,big_meat_s,1
43282,19027,5,cali_ckn_m,2
43283,19027,8,ckn_alfredo_m,1
43284,19027,25,hawaiian_s,2
43285,19027,50,ital_supr_m,1
43286,19027,49,ital_supr_s,1
43287,19027,54,peppr_salami_l,1
43288,19027,14,southw_ckn_m,1
43289,19027,43,the_greek_xl,1
43290,19028,46,calabrese_s,1
43291,19029,31,napolitana_s,1
43292,19030,66,spicy_ital_l,1
43293,19031,7,ckn_alfredo_s,1
43294,19032,51,ital_supr_l,1
43295,19032,37,pepperoni_s,1
43296,19032,59,sicilian_m,1
43297,19033,2,bbq_ckn_m,1
43298,19034,75,four_cheese_l,1
43299,19035,43,the_greek_xl,1
43300,19036,19,big_meat_s,1
43301,19037,76,green_garden_s,1
43302,19038,35,pep_msh_pep_m,1
43303,19039,52,peppr_salami_s,1
43304,19040,2,bbq_ckn_m,1
43305,19040,15,southw_ckn_l,1
43306,19041,83,mediterraneo_m,1
43307,19041,33,napolitana_l,1
43308,19042,22,classic_dlx_s,1
43309,19042,66,spicy_ital_l,1
43310,19043,19,big_meat_s,1
43311,19044,60,sicilian_l,1
43312,19045,13,southw_ckn_s,1
43313,19046,48,calabrese_l,1
43314,19046,9,ckn_alfredo_l,1
43315,19046,11,ckn_pesto_m,1
43316,19046,27,hawaiian_l,1
43317,19047,25,hawaiian_s,1
43318,19047,92,spinach_fet_m,1
43319,19047,16,thai_ckn_s,1
43320,19047,42,the_greek_l,1
43321,19048,26,hawaiian_m,1
43322,19048,90,spin_pesto_l,1
43323,19048,88,spin_pesto_s,1
43324,19049,1,bbq_ckn_s,1
43325,19049,8,ckn_alfredo_m,1
43326,19049,59,sicilian_m,1
43327,19050,59,sicilian_m,1
43328,19051,74,four_cheese_m,1
43329,19051,89,spin_pesto_m,1
43330,19051,92,spinach_fet_m,1
43331,19051,16,thai_ckn_s,1
43332,19052,82,mediterraneo_s,1
43333,19052,39,pepperoni_l,1
43334,19052,67,spinach_supr_s,1
43335,19053,72,five_cheese_l,1
43336,19053,52,peppr_salami_s,1
43337,19053,15,southw_ckn_l,1
43338,19054,22,classic_dlx_s,1
43339,19054,27,hawaiian_l,1
43340,19055,24,classic_dlx_l,1
43341,19055,25,hawaiian_s,1
43342,19056,19,big_meat_s,1
43343,19056,37,pepperoni_s,1
43344,19056,91,spinach_fet_s,1
43345,19056,18,thai_ckn_l,1
43346,19057,30,ital_cpcllo_l,1
43347,19057,91,spinach_fet_s,1
43348,19058,72,five_cheese_l,1
43349,19058,52,peppr_salami_s,1
43350,19059,72,five_cheese_l,1
43351,19059,25,hawaiian_s,1
43352,19060,33,napolitana_l,1
43353,19060,54,peppr_salami_l,1
43354,19060,55,prsc_argla_s,1
43355,19061,5,cali_ckn_m,1
43356,19061,14,southw_ckn_m,1
43357,19062,8,ckn_alfredo_m,1
43358,19062,23,classic_dlx_m,1
43359,19062,79,ital_veggie_s,1
43360,19063,75,four_cheese_l,1
43361,19064,64,spicy_ital_s,1
43362,19065,75,four_cheese_l,1
43363,19065,42,the_greek_l,1
43364,19066,76,green_garden_s,1
43365,19066,30,ital_cpcllo_l,1
43366,19066,32,napolitana_m,1
43367,19067,24,classic_dlx_l,1
43368,19068,30,ital_cpcllo_l,1
43369,19068,87,mexicana_l,1
43370,19069,15,southw_ckn_l,1
43371,19069,89,spin_pesto_m,1
43372,19070,72,five_cheese_l,1
43373,19071,32,napolitana_m,1
43374,19071,16,thai_ckn_s,1
43375,19072,53,peppr_salami_m,1
43376,19072,58,sicilian_s,1
43377,19072,63,soppressata_l,1
43378,19072,17,thai_ckn_m,1
43379,19073,19,big_meat_s,1
43380,19073,84,mediterraneo_l,1
43381,19074,50,ital_supr_m,1
43382,19074,13,southw_ckn_s,1
43383,19075,1,bbq_ckn_s,1
43384,19075,19,big_meat_s,1
43385,19075,75,four_cheese_l,1
43386,19075,96,veggie_veg_l,1
43387,19076,82,mediterraneo_s,1
43388,19076,86,mexicana_m,1
43389,19077,3,bbq_ckn_l,1
43390,19077,11,ckn_pesto_m,1
43391,19077,22,classic_dlx_s,1
43392,19077,72,five_cheese_l,1
43393,19077,77,green_garden_m,1
43394,19077,88,spin_pesto_s,1
43395,19077,91,spinach_fet_s,1
43396,19077,94,veggie_veg_s,1
43397,19078,41,the_greek_m,1
43398,19079,3,bbq_ckn_l,1
43399,19079,92,spinach_fet_m,1
43400,19079,17,thai_ckn_m,1
43401,19080,59,sicilian_m,1
43402,19081,30,ital_cpcllo_l,1
43403,19081,60,sicilian_l,1
43404,19081,92,spinach_fet_m,1
43405,19082,3,bbq_ckn_l,1
43406,19082,52,peppr_salami_s,1
43407,19083,55,prsc_argla_s,1
43408,19084,22,classic_dlx_s,1
43409,19084,25,hawaiian_s,1
43410,19085,66,spicy_ital_l,1
43411,19086,67,spinach_supr_s,1
43412,19087,16,thai_ckn_s,1
43413,19088,57,prsc_argla_l,1
43414,19089,86,mexicana_m,1
43415,19090,90,spin_pesto_l,1
43416,19091,75,four_cheese_l,1
43417,19092,60,sicilian_l,1
43418,19092,91,spinach_fet_s,1
43419,19093,35,pep_msh_pep_m,1
43420,19094,40,the_greek_s,1
43421,19095,50,ital_supr_m,1
43422,19095,31,napolitana_s,1
43423,19095,38,pepperoni_m,1
43424,19096,26,hawaiian_m,1
43425,19097,3,bbq_ckn_l,1
43426,19097,23,classic_dlx_m,1
43427,19097,27,hawaiian_l,1
43428,19097,15,southw_ckn_l,1
43429,19098,6,cali_ckn_l,1
43430,19098,61,soppressata_s,1
43431,19099,18,thai_ckn_l,1
43432,19100,72,five_cheese_l,1
43433,19100,43,the_greek_xl,1
43434,19101,23,classic_dlx_m,1
43435,19101,87,mexicana_l,1
43436,19101,57,prsc_argla_l,1
43437,19102,2,bbq_ckn_m,1
43438,19103,25,hawaiian_s,1
43439,19104,11,ckn_pesto_m,1
43440,19105,19,big_meat_s,1
43441,19105,88,spin_pesto_s,1
43442,19106,50,ital_supr_m,1
43443,19106,67,spinach_supr_s,1
43444,19107,76,green_garden_s,1
43445,19107,38,pepperoni_m,1
43446,19107,43,the_greek_xl,1
43447,19108,25,hawaiian_s,1
43448,19108,86,mexicana_m,1
43449,19109,28,ital_cpcllo_s,1
43450,19110,87,mexicana_l,1
43451,19110,34,pep_msh_pep_s,1
43452,19111,18,thai_ckn_l,1
43453,19112,48,calabrese_l,1
43454,19112,59,sicilian_m,1
43455,19113,23,classic_dlx_m,1
43456,19114,48,calabrese_l,1
43457,19114,10,ckn_pesto_s,1
43458,19114,94,veggie_veg_s,1
43459,19115,48,calabrese_l,1
43460,19115,60,sicilian_l,2
43461,19116,19,big_meat_s,2
43462,19116,59,sicilian_m,1
43463,19116,65,spicy_ital_m,1
43464,19117,65,spicy_ital_m,1
43465,19118,47,calabrese_m,1
43466,19118,6,cali_ckn_l,1
43467,19118,42,the_greek_l,1
43468,19119,32,napolitana_m,1
43469,19119,35,pep_msh_pep_m,1
43470,19119,53,peppr_salami_m,1
43471,19120,79,ital_veggie_s,1
43472,19120,16,thai_ckn_s,1
43473,19120,40,the_greek_s,1
43474,19121,39,pepperoni_l,1
43475,19121,14,southw_ckn_m,1
43476,19122,3,bbq_ckn_l,1
43477,19122,87,mexicana_l,1
43478,19122,38,pepperoni_m,1
43479,19123,22,classic_dlx_s,1
43480,19123,79,ital_veggie_s,1
43481,19123,15,southw_ckn_l,1
43482,19124,50,ital_supr_m,1
43483,19125,2,bbq_ckn_m,1
43484,19125,19,big_meat_s,2
43485,19125,72,five_cheese_l,1
43486,19125,27,hawaiian_l,1
43487,19125,50,ital_supr_m,1
43488,19125,79,ital_veggie_s,1
43489,19125,86,mexicana_m,1
43490,19125,85,mexicana_s,1
43491,19125,56,prsc_argla_m,1
43492,19125,60,sicilian_l,1
43493,19125,62,soppressata_m,1
43494,19125,89,spin_pesto_m,1
43495,19125,92,spinach_fet_m,1
43496,19125,18,thai_ckn_l,1
43497,19126,14,southw_ckn_m,1
43498,19127,72,five_cheese_l,2
43499,19127,18,thai_ckn_l,1
43500,19128,66,spicy_ital_l,1
43501,19128,89,spin_pesto_m,1
43502,19129,72,five_cheese_l,1
43503,19129,81,ital_veggie_l,1
43504,19130,2,bbq_ckn_m,1
43505,19130,30,ital_cpcllo_l,1
43506,19130,53,peppr_salami_m,1
43507,19130,57,prsc_argla_l,1
43508,19131,23,classic_dlx_m,1
43509,19131,59,sicilian_m,1
43510,19132,2,bbq_ckn_m,2
43511,19132,25,hawaiian_s,1
43512,19132,50,ital_supr_m,1
43513,19132,33,napolitana_l,1
43514,19132,60,sicilian_l,2
43515,19132,14,southw_ckn_m,1
43516,19132,65,spicy_ital_m,1
43517,19132,64,spicy_ital_s,1
43518,19132,88,spin_pesto_s,1
43519,19132,91,spinach_fet_s,1
43520,19132,16,thai_ckn_s,1
43521,19133,5,cali_ckn_m,1
43522,19133,72,five_cheese_l,1
43523,19133,25,hawaiian_s,1
43524,19133,14,southw_ckn_m,1
43525,19134,19,big_meat_s,1
43526,19134,23,classic_dlx_m,1
43527,19134,15,southw_ckn_l,1
43528,19135,48,calabrese_l,1
43529,19135,80,ital_veggie_m,1
43530,19135,36,pep_msh_pep_l,1
43531,19135,92,spinach_fet_m,1
43532,19136,41,the_greek_m,1
43533,19137,9,ckn_alfredo_l,1
43534,19138,14,southw_ckn_m,1
43535,19139,23,classic_dlx_m,1
43536,19139,30,ital_cpcllo_l,1
43537,19139,38,pepperoni_m,1
43538,19139,95,veggie_veg_m,1
43539,19140,32,napolitana_m,1
43540,19141,2,bbq_ckn_m,1
43541,19141,15,southw_ckn_l,1
43542,19141,88,spin_pesto_s,1
43543,19141,93,spinach_fet_l,1
43544,19142,56,prsc_argla_m,1
43545,19143,6,cali_ckn_l,1
43546,19144,22,classic_dlx_s,1
43547,19144,57,prsc_argla_l,1
43548,19144,92,spinach_fet_m,1
43549,19144,67,spinach_supr_s,1
43550,19145,45,brie_carre_s,1
43551,19145,5,cali_ckn_m,1
43552,19145,43,the_greek_xl,1
43553,19146,25,hawaiian_s,1
43554,19147,93,spinach_fet_l,1
43555,19147,18,thai_ckn_l,1
43556,19148,12,ckn_pesto_l,1
43557,19148,22,classic_dlx_s,1
43558,19148,66,spicy_ital_l,1
43559,19149,19,big_meat_s,1
43560,19150,3,bbq_ckn_l,1
43561,19150,45,brie_carre_s,1
43562,19150,52,peppr_salami_s,1
43563,19150,60,sicilian_l,1
43564,19151,1,bbq_ckn_s,2
43565,19151,66,spicy_ital_l,1
43566,19152,54,peppr_salami_l,1
43567,19153,66,spicy_ital_l,1
43568,19154,50,ital_supr_m,1
43569,19154,80,ital_veggie_m,1
43570,19154,56,prsc_argla_m,1
43571,19154,90,spin_pesto_l,1
43572,19155,26,hawaiian_m,1
43573,19155,66,spicy_ital_l,1
43574,19156,45,brie_carre_s,1
43575,19156,34,pep_msh_pep_s,1
43576,19156,54,peppr_salami_l,1
43577,19157,6,cali_ckn_l,1
43578,19158,27,hawaiian_l,1
43579,19159,19,big_meat_s,1
43580,19159,74,four_cheese_m,1
43581,19159,92,spinach_fet_m,1
43582,19160,33,napolitana_l,1
43583,19161,75,four_cheese_l,1
43584,19162,83,mediterraneo_m,1
43585,19162,32,napolitana_m,1
43586,19162,34,pep_msh_pep_s,1
43587,19162,95,veggie_veg_m,1
43588,19163,3,bbq_ckn_l,1
43589,19163,19,big_meat_s,1
43590,19163,91,spinach_fet_s,1
43591,19164,47,calabrese_m,1
43592,19164,6,cali_ckn_l,1
43593,19165,6,cali_ckn_l,1
43594,19165,5,cali_ckn_m,1
43595,19165,66,spicy_ital_l,1
43596,19165,88,spin_pesto_s,1
43597,19166,47,calabrese_m,1
43598,19166,35,pep_msh_pep_m,1
43599,19166,95,veggie_veg_m,1
43600,19167,79,ital_veggie_s,1
43601,19168,10,ckn_pesto_s,1
43602,19168,25,hawaiian_s,1
43603,19169,65,spicy_ital_m,1
43604,19170,2,bbq_ckn_m,2
43605,19171,74,four_cheese_m,1
43606,19172,80,ital_veggie_m,1
43607,19172,54,peppr_salami_l,1
43608,19173,80,ital_veggie_m,1
43609,19174,1,bbq_ckn_s,1
43610,19174,69,spinach_supr_l,1
43611,19175,25,hawaiian_s,1
43612,19175,37,pepperoni_s,1
43613,19176,27,hawaiian_l,1
43614,19176,54,peppr_salami_l,1
43615,19176,43,the_greek_xl,1
43616,19176,96,veggie_veg_l,1
43617,19177,75,four_cheese_l,1
43618,19177,88,spin_pesto_s,1
43619,19178,43,the_greek_xl,1
43620,19179,53,peppr_salami_m,1
43621,19180,31,napolitana_s,1
43622,19181,2,bbq_ckn_m,1
43623,19182,46,calabrese_s,1
43624,19182,93,spinach_fet_l,1
43625,19183,17,thai_ckn_m,1
43626,19184,18,thai_ckn_l,1
43627,19185,6,cali_ckn_l,1
43628,19185,86,mexicana_m,1
43629,19185,90,spin_pesto_l,1
43630,19185,43,the_greek_xl,1
43631,19185,94,veggie_veg_s,1
43632,19186,19,big_meat_s,1
43633,19186,84,mediterraneo_l,1
43634,19187,30,ital_cpcllo_l,1
43635,19188,18,thai_ckn_l,1
43636,19189,29,ital_cpcllo_m,1
43637,19190,30,ital_cpcllo_l,1
43638,19190,81,ital_veggie_l,1
43639,19190,66,spicy_ital_l,1
43640,19190,95,veggie_veg_m,1
43641,19191,19,big_meat_s,1
43642,19191,59,sicilian_m,1
43643,19192,50,ital_supr_m,1
43644,19192,95,veggie_veg_m,1
43645,19193,1,bbq_ckn_s,1
43646,19194,19,big_meat_s,1
43647,19194,6,cali_ckn_l,1
43648,19194,72,five_cheese_l,2
43649,19194,82,mediterraneo_s,1
43650,19194,54,peppr_salami_l,1
43651,19194,56,prsc_argla_m,1
43652,19194,66,spicy_ital_l,1
43653,19194,16,thai_ckn_s,1
43654,19195,28,ital_cpcllo_s,1
43655,19195,17,thai_ckn_m,1
43656,19195,41,the_greek_m,1
43657,19196,19,big_meat_s,1
43658,19196,32,napolitana_m,1
43659,19196,39,pepperoni_l,1
43660,19196,16,thai_ckn_s,1
43661,19197,16,thai_ckn_s,1
43662,19198,19,big_meat_s,1
43663,19198,79,ital_veggie_s,1
43664,19198,14,southw_ckn_m,1
43665,19199,46,calabrese_s,1
43666,19199,25,hawaiian_s,1
43667,19199,90,spin_pesto_l,1
43668,19199,18,thai_ckn_l,1
43669,19200,6,cali_ckn_l,1
43670,19200,23,classic_dlx_m,1
43671,19200,75,four_cheese_l,1
43672,19200,83,mediterraneo_m,1
43673,19200,87,mexicana_l,1
43674,19200,85,mexicana_s,1
43675,19200,38,pepperoni_m,1
43676,19200,62,soppressata_m,1
43677,19200,15,southw_ckn_l,1
43678,19200,13,southw_ckn_s,1
43679,19200,66,spicy_ital_l,1
43680,19200,68,spinach_supr_m,1
43681,19200,17,thai_ckn_m,1
43682,19201,76,green_garden_s,1
43683,19201,87,mexicana_l,1
43684,19201,34,pep_msh_pep_s,1
43685,19201,96,veggie_veg_l,1
43686,19202,86,mexicana_m,1
43687,19203,4,cali_ckn_s,1
43688,19203,31,napolitana_s,1
43689,19204,51,ital_supr_l,1
43690,19204,15,southw_ckn_l,1
43691,19204,67,spinach_supr_s,1
43692,19205,58,sicilian_s,1
43693,19206,23,classic_dlx_m,1
43694,19206,15,southw_ckn_l,1
43695,19207,27,hawaiian_l,1
43696,19207,54,peppr_salami_l,1
43697,19208,49,ital_supr_s,1
43698,19209,3,bbq_ckn_l,1
43699,19209,45,brie_carre_s,1
43700,19209,8,ckn_alfredo_m,1
43701,19209,33,napolitana_l,1
43702,19210,87,mexicana_l,1
43703,19210,57,prsc_argla_l,2
43704,19211,58,sicilian_s,1
43705,19212,22,classic_dlx_s,1
43706,19212,63,soppressata_l,1
43707,19212,13,southw_ckn_s,1
43708,19213,48,calabrese_l,1
43709,19213,92,spinach_fet_m,1
43710,19213,43,the_greek_xl,1
43711,19214,43,the_greek_xl,1
43712,19215,54,peppr_salami_l,1
43713,19216,72,five_cheese_l,1
43714,19216,56,prsc_argla_m,1
43715,19216,65,spicy_ital_m,1
43716,19217,5,cali_ckn_m,1
43717,19217,60,sicilian_l,1
43718,19217,61,soppressata_s,1
43719,19217,64,spicy_ital_s,1
43720,19218,38,pepperoni_m,1
43721,19219,59,sicilian_m,1
43722,19219,66,spicy_ital_l,1
43723,19220,6,cali_ckn_l,1
43724,19220,87,mexicana_l,1
43725,19221,23,classic_dlx_m,1
43726,19221,50,ital_supr_m,1
43727,19221,59,sicilian_m,1
43728,19221,15,southw_ckn_l,1
43729,19222,27,hawaiian_l,1
43730,19222,91,spinach_fet_s,1
43731,19223,32,napolitana_m,1
43732,19223,68,spinach_supr_m,1
43733,19224,51,ital_supr_l,1
43734,19224,39,pepperoni_l,1
43735,19224,60,sicilian_l,1
43736,19224,58,sicilian_s,1
43737,19225,47,calabrese_m,1
43738,19225,23,classic_dlx_m,1
43739,19225,77,green_garden_m,1
43740,19226,89,spin_pesto_m,1
43741,19227,35,pep_msh_pep_m,1
43742,19228,30,ital_cpcllo_l,1
